run,modulation_factor_curve,error_curve,chi2_curve,modulation_factor_stokes,error_stokes,polarization_angle,polarization_angle_err,NPIP,w_facto,threshold,remove_noise_value
3862,0.337,0.044,0.968,0.338,0.130,3.855,10.481,200,4,6,25
3863,0.359,0.046,1.066,0.352,0.137,3.548,10.623,200,4,6,15
3864,0.338,0.044,1.016,0.327,0.178,2.914,15.240,200,4,10,30
3865,0.357,0.046,0.928,0.353,0.128,3.885,9.833,200,4,10,5
3866,0.357,0.046,0.928,0.353,0.128,3.885,9.833,200,4,10,0
3867,0.345,0.045,0.980,0.336,0.162,3.101,13.422,200,4,10,20
3868,0.357,0.046,0.928,0.353,0.128,3.885,9.833,200,4,10,10
3869,0.343,0.045,1.141,0.335,0.159,3.225,13.194,200,4,10,25
387,0.318,0.041,0.979,0.309,0.132,3.591,11.706,600,4,5,0
3870,0.347,0.045,0.969,0.339,0.134,3.749,10.842,200,4,10,15
3871,0.345,0.044,1.155,0.342,0.143,3.492,11.472,200,4,4,30
3872,0.373,0.047,1.010,0.367,0.140,3.387,10.445,200,4,4,5
3873,0.371,0.047,1.036,0.366,0.144,3.303,10.719,200,4,4,0
3874,0.360,0.046,1.161,0.348,0.151,3.208,11.921,200,4,4,20
3875,0.371,0.047,1.118,0.361,0.143,3.346,10.793,200,4,4,10
3876,0.352,0.045,1.008,0.343,0.137,3.599,10.929,200,4,4,25
3877,0.367,0.047,1.127,0.355,0.142,3.384,10.961,200,4,4,15
3878,0.349,0.045,1.089,0.343,0.148,3.339,11.920,200,4,3,30
3879,0.371,0.047,1.065,0.366,0.144,3.298,10.728,200,4,3,5
388,0.312,0.041,1.167,0.300,0.143,3.365,13.226,600,4,5,20
3880,0.379,0.048,1.275,0.365,0.150,3.132,11.301,200,4,3,0
3881,0.354,0.045,1.166,0.349,0.149,3.231,11.754,200,4,3,20
3882,0.373,0.047,1.011,0.363,0.141,3.376,10.627,200,4,3,10
3883,0.354,0.045,1.006,0.348,0.128,3.885,9.975,200,4,3,25
3884,0.368,0.047,1.082,0.358,0.158,2.996,12.226,200,4,3,15
3885,0.344,0.044,1.077,0.340,0.139,3.612,11.230,200,4,5,30
3886,0.371,0.047,1.069,0.364,0.145,3.266,10.919,200,4,5,5
3887,0.371,0.047,1.069,0.364,0.145,3.266,10.919,200,4,5,0
3888,0.359,0.046,1.110,0.349,0.151,3.213,11.901,200,4,5,20
3889,0.367,0.047,1.065,0.358,0.140,3.424,10.678,200,4,5,10
389,0.312,0.040,0.988,0.306,0.134,3.555,12.042,600,4,5,10
3890,0.345,0.044,0.925,0.339,0.136,3.631,11.014,200,4,5,25
3891,0.366,0.047,1.118,0.355,0.140,3.441,10.827,200,4,5,15
3892,0.354,0.045,1.199,0.347,0.141,3.499,11.172,200,4,1,30
3893,0.373,0.047,0.967,0.364,0.147,3.196,11.083,200,4,1,5
3894,0.377,0.048,1.081,0.366,0.150,3.130,11.248,200,4,1,0
3895,0.364,0.046,1.012,0.354,0.150,3.180,11.701,200,4,1,20
3896,0.374,0.047,1.111,0.362,0.143,3.326,10.778,200,4,1,10
3897,0.359,0.046,1.202,0.346,0.129,3.823,10.106,200,4,1,25
3898,0.367,0.047,1.009,0.365,0.152,3.120,11.470,200,4,1,15
3899,0.339,0.044,1.155,0.338,0.140,3.622,11.416,200,4,7,30
39,0.304,0.040,1.019,0.303,0.121,3.950,10.973,600,3,5,10
390,0.305,0.040,1.165,0.294,0.123,4.009,11.548,600,4,5,25
3900,0.368,0.047,1.058,0.358,0.140,3.426,10.667,200,4,7,5
3901,0.368,0.047,1.058,0.358,0.140,3.426,10.667,200,4,7,0
3902,0.349,0.045,1.066,0.342,0.151,3.226,12.232,200,4,7,20
3903,0.367,0.047,1.202,0.354,0.130,3.746,9.949,200,4,7,10
3904,0.339,0.044,1.035,0.337,0.137,3.660,11.147,200,4,7,25
3905,0.360,0.046,1.058,0.347,0.136,3.588,10.728,200,4,7,15
3906,0.340,0.044,1.267,0.334,0.167,3.078,13.900,200,4,9,30
3907,0.357,0.046,0.988,0.355,0.124,3.983,9.417,200,4,9,5
3908,0.357,0.046,0.988,0.355,0.124,3.983,9.417,200,4,9,0
3909,0.346,0.045,1.141,0.342,0.142,3.536,11.418,200,4,9,20
391,0.312,0.041,1.112,0.306,0.135,3.558,12.167,600,4,5,15
3910,0.357,0.046,1.173,0.354,0.123,4.033,9.370,200,4,9,10
3911,0.342,0.044,1.113,0.336,0.142,3.598,11.636,200,4,9,25
3912,0.350,0.045,0.929,0.344,0.131,3.808,10.411,200,4,9,15
3913,0.347,0.045,1.017,0.346,0.138,3.594,10.960,200,4,2,30
3914,0.373,0.047,1.050,0.364,0.156,2.998,11.827,200,4,2,5
3915,0.378,0.048,1.203,0.364,0.150,3.139,11.307,200,4,2,0
3916,0.360,0.046,1.058,0.350,0.143,3.361,11.238,200,4,2,20
3917,0.373,0.047,0.987,0.361,0.141,3.372,10.675,200,4,2,10
3918,0.358,0.046,1.063,0.348,0.135,3.637,10.607,200,4,2,25
3919,0.370,0.047,1.038,0.361,0.154,3.082,11.766,200,4,2,15
392,0.300,0.039,0.993,0.300,0.138,3.556,12.698,600,4,1,30
3920,0.317,0.042,1.136,0.313,0.208,2.395,18.767,200,6,8,30
3921,0.335,0.043,1.053,0.329,0.127,3.816,10.498,200,6,8,5
3922,0.335,0.043,1.053,0.329,0.127,3.816,10.498,200,6,8,0
3923,0.327,0.042,1.191,0.321,0.154,3.195,13.293,200,6,8,20
3924,0.337,0.043,1.100,0.330,0.125,3.901,10.325,200,6,8,10
3925,0.319,0.042,1.151,0.309,0.176,2.804,15.978,200,6,8,25
3926,0.333,0.043,1.094,0.323,0.142,3.438,12.109,200,6,8,15
3927,0.322,0.042,1.012,0.315,0.148,3.380,13.011,200,6,6,30
3928,0.345,0.044,1.037,0.339,0.131,3.639,10.570,200,6,6,5
3929,0.345,0.044,1.037,0.339,0.131,3.639,10.570,200,6,6,0
393,0.316,0.041,1.148,0.315,0.132,3.575,11.508,600,4,1,5
3930,0.332,0.043,1.015,0.327,0.146,3.312,12.379,200,6,6,20
3931,0.340,0.044,1.080,0.337,0.121,4.011,9.732,200,6,6,10
3932,0.324,0.042,1.203,0.314,0.132,3.752,11.568,200,6,6,25
3933,0.339,0.044,1.269,0.330,0.132,3.675,10.941,200,6,6,15
3934,0.317,0.042,1.121,0.303,0.202,2.546,18.747,200,6,10,30
3935,0.329,0.043,0.973,0.323,0.122,4.069,10.260,200,6,10,5
3936,0.329,0.043,0.973,0.323,0.122,4.069,10.260,200,6,10,0
3937,0.319,0.042,1.260,0.311,0.167,2.991,15.018,200,6,10,20
3938,0.329,0.043,0.973,0.323,0.122,4.069,10.260,200,6,10,10
3939,0.311,0.041,1.146,0.308,0.196,2.578,17.893,200,6,10,25
394,0.325,0.042,1.156,0.318,0.137,3.420,11.862,600,4,1,0
3940,0.324,0.042,1.105,0.313,0.137,3.660,12.041,200,6,10,15
3941,0.331,0.043,1.208,0.322,0.142,3.493,12.208,200,6,4,30
3942,0.348,0.044,1.112,0.342,0.134,3.558,10.672,200,6,4,5
3943,0.345,0.044,1.060,0.342,0.133,3.571,10.625,200,6,4,0
3944,0.335,0.043,1.165,0.327,0.142,3.417,11.918,200,6,4,20
3945,0.343,0.044,1.073,0.339,0.120,4.040,9.576,200,6,4,10
3946,0.327,0.042,1.229,0.321,0.131,3.752,11.231,200,6,4,25
3947,0.341,0.044,1.201,0.334,0.136,3.530,11.198,200,6,4,15
3948,0.330,0.043,1.330,0.322,0.150,3.291,12.888,200,6,3,30
3949,0.345,0.044,1.222,0.344,0.133,3.573,10.560,200,6,3,5
395,0.313,0.041,1.108,0.304,0.137,3.475,12.478,600,4,1,20
3950,0.348,0.044,1.180,0.345,0.133,3.575,10.518,200,6,3,0
3951,0.336,0.043,1.161,0.331,0.146,3.280,12.229,200,6,3,20
3952,0.344,0.044,1.083,0.341,0.128,3.743,10.238,200,6,3,10
3953,0.330,0.043,1.166,0.324,0.126,3.908,10.654,200,6,3,25
3954,0.345,0.044,1.019,0.337,0.145,3.278,11.884,200,6,3,15
3955,0.324,0.042,1.207,0.318,0.143,3.495,12.407,200,6,5,30
3956,0.342,0.044,1.010,0.340,0.130,3.677,10.402,200,6,5,5
3957,0.342,0.044,1.010,0.340,0.130,3.677,10.402,200,6,5,0
3958,0.334,0.043,1.197,0.327,0.143,3.377,12.115,200,6,5,20
3959,0.340,0.044,1.133,0.336,0.122,3.953,9.877,200,6,5,10
396,0.322,0.042,1.097,0.312,0.131,3.618,11.503,600,4,1,10
3960,0.324,0.042,1.218,0.317,0.136,3.630,11.806,200,6,5,25
3961,0.337,0.043,1.271,0.332,0.136,3.549,11.230,200,6,5,15
3962,0.349,0.045,1.575,0.326,0.138,3.559,11.677,200,6,1,30
3963,0.346,0.044,0.913,0.345,0.137,3.461,10.843,200,6,1,5
3964,0.349,0.045,0.897,0.346,0.140,3.365,11.091,200,6,1,0
3965,0.344,0.044,1.093,0.335,0.138,3.476,11.323,200,6,1,20
3966,0.346,0.044,1.034,0.343,0.131,3.650,10.390,200,6,1,10
3967,0.332,0.043,1.050,0.326,0.130,3.745,10.964,200,6,1,25
3968,0.346,0.044,1.044,0.342,0.134,3.567,10.711,200,6,1,15
3969,0.316,0.041,1.088,0.315,0.156,3.217,13.784,200,6,7,30
397,0.309,0.040,1.075,0.304,0.128,3.815,11.539,600,4,1,25
3970,0.337,0.043,0.974,0.335,0.128,3.745,10.436,200,6,7,5
3971,0.337,0.043,0.974,0.335,0.128,3.745,10.436,200,6,7,0
3972,0.332,0.043,1.061,0.323,0.153,3.172,13.157,200,6,7,20
3973,0.340,0.044,1.058,0.333,0.124,3.922,10.111,200,6,7,10
3974,0.319,0.042,1.210,0.314,0.141,3.512,12.448,200,6,7,25
3975,0.336,0.043,1.159,0.328,0.134,3.632,11.212,200,6,7,15
3976,0.311,0.041,1.012,0.307,0.211,2.390,19.428,200,6,9,30
3977,0.341,0.044,1.012,0.329,0.124,3.945,10.250,200,6,9,5
3978,0.341,0.044,1.012,0.329,0.124,3.945,10.250,200,6,9,0
3979,0.324,0.042,1.203,0.315,0.148,3.369,12.975,200,6,9,20
398,0.314,0.041,0.976,0.310,0.128,3.721,11.353,600,4,1,15
3980,0.333,0.043,0.945,0.328,0.122,4.047,10.091,200,6,9,10
3981,0.319,0.042,1.051,0.311,0.160,3.135,14.370,200,6,9,25
3982,0.332,0.043,1.040,0.318,0.139,3.549,12.043,200,6,9,15
3983,0.337,0.044,1.450,0.323,0.138,3.580,11.770,200,6,2,30
3984,0.345,0.044,1.050,0.343,0.136,3.491,10.801,200,6,2,5
3985,0.345,0.044,1.056,0.343,0.137,3.451,10.919,200,6,2,0
3986,0.334,0.043,0.957,0.333,0.137,3.511,11.330,200,6,2,20
3987,0.342,0.044,1.240,0.340,0.129,3.702,10.355,200,6,2,10
3988,0.330,0.043,1.173,0.326,0.130,3.759,10.964,200,6,2,25
3989,0.345,0.044,0.930,0.341,0.139,3.441,11.182,200,6,2,15
399,0.299,0.040,1.142,0.294,0.149,3.360,14.161,600,4,7,30
3990,0.188,0.028,0.974,0.182,0.225,-2.192,35.149,200,1,8,30
3991,0.170,0.026,1.049,0.166,0.346,-1.321,59.694,200,1,8,5
3992,0.170,0.026,1.049,0.166,0.346,-1.321,59.694,200,1,8,0
3993,0.180,0.027,1.017,0.178,0.431,1.096,69.534,200,1,8,20
3994,0.183,0.027,1.106,0.181,0.436,-1.053,69.081,200,1,8,10
3995,0.186,0.028,1.110,0.180,2.907,0.165,461.907,200,1,8,25
3996,0.175,0.027,0.920,0.175,0.444,1.051,72.414,200,1,8,15
3997,0.183,0.028,1.096,0.181,0.778,0.617,122.783,200,1,6,30
3998,0.183,0.027,1.243,0.179,0.223,2.041,35.427,200,1,6,5
3999,0.183,0.027,1.243,0.179,0.223,2.041,35.427,200,1,6,0
4,0.303,0.040,0.839,0.302,0.131,3.681,11.928,600,3,8,10
40,0.298,0.039,1.003,0.294,0.132,3.721,12.398,600,3,5,25
400,0.316,0.041,0.952,0.306,0.137,3.460,12.372,600,4,7,5
4000,0.184,0.027,1.025,0.176,3.765,0.123,611.252,200,1,6,20
4001,0.173,0.026,1.067,0.172,0.426,1.067,70.921,200,1,6,10
4002,0.170,0.026,1.167,0.172,1.637,0.288,273.260,200,1,6,25
4003,0.177,0.027,1.156,0.177,0.779,0.589,125.957,200,1,6,15
4004,0.179,0.028,0.985,0.172,0.324,1.556,53.811,200,1,10,30
4005,0.190,0.028,1.169,0.191,0.194,2.422,28.991,200,1,10,5
4006,0.190,0.028,1.169,0.191,0.194,2.422,28.991,200,1,10,0
4007,0.171,0.027,1.248,0.168,0.199,-2.463,33.655,200,1,10,20
4008,0.190,0.028,1.169,0.191,0.194,2.422,28.991,200,1,10,10
4009,0.189,0.029,0.997,0.182,0.546,-0.904,85.808,200,1,10,25
401,0.316,0.041,0.952,0.306,0.137,3.460,12.372,600,4,7,0
4010,0.194,0.029,1.049,0.186,0.207,2.322,31.677,200,1,10,15
4011,0.174,0.027,1.125,0.170,0.191,2.505,31.986,200,1,4,30
4012,0.199,0.029,0.871,0.198,0.113,4.115,16.031,200,1,4,5
4013,0.201,0.029,1.007,0.200,0.105,4.470,14.613,200,1,4,0
4014,0.166,0.026,1.132,0.162,0.266,1.742,46.998,200,1,4,20
4015,0.182,0.027,0.965,0.183,0.109,4.286,16.788,200,1,4,10
4016,0.171,0.026,1.221,0.170,0.805,-0.581,135.943,200,1,4,25
4017,0.180,0.027,1.109,0.175,0.302,1.518,49.289,200,1,4,15
4018,0.180,0.027,1.246,0.175,0.547,0.865,89.644,200,1,3,30
4019,0.204,0.029,1.036,0.203,0.151,3.035,21.010,200,1,3,5
402,0.303,0.040,1.180,0.298,0.145,3.346,13.546,600,4,7,20
4020,0.194,0.028,1.030,0.198,0.150,3.054,21.420,200,1,3,0
4021,0.163,0.025,1.047,0.159,0.299,1.543,53.893,200,1,3,20
4022,0.190,0.028,1.016,0.191,0.096,4.928,13.977,200,1,3,10
4023,0.164,0.026,0.964,0.162,0.325,1.439,57.440,200,1,3,25
4024,0.183,0.027,1.086,0.181,1.430,-0.318,226.692,200,1,3,15
4025,0.183,0.028,0.993,0.180,0.423,1.130,67.370,200,1,5,30
4026,0.183,0.027,0.992,0.182,0.096,4.886,14.796,200,1,5,5
4027,0.183,0.027,0.992,0.182,0.096,4.886,14.796,200,1,5,0
4028,0.185,0.027,1.077,0.179,2.174,0.213,346.976,200,1,5,20
4029,0.177,0.027,1.135,0.175,0.174,2.631,28.346,200,1,5,10
403,0.310,0.040,1.148,0.305,0.130,3.681,11.735,600,4,7,10
4030,0.183,0.027,0.956,0.178,0.324,-1.452,51.953,200,1,5,25
4031,0.176,0.026,1.121,0.175,0.508,0.902,82.956,200,1,5,15
4032,0.172,0.026,0.944,0.177,0.309,1.521,49.886,200,1,1,30
4033,0.210,0.030,1.129,0.205,0.799,0.560,111.742,200,1,1,5
4034,0.207,0.029,1.216,0.207,0.729,0.613,100.694,200,1,1,0
4035,0.176,0.026,1.066,0.172,1.685,0.271,281.034,200,1,1,20
4036,0.202,0.029,1.004,0.202,0.217,2.092,30.563,200,1,1,10
4037,0.179,0.027,1.159,0.180,0.111,4.304,17.380,200,1,1,25
4038,0.191,0.028,1.123,0.186,0.136,3.404,20.616,200,1,1,15
4039,0.182,0.028,1.024,0.185,4.096,0.118,634.362,200,1,7,30
404,0.299,0.039,1.163,0.291,0.138,3.596,13.132,600,4,7,25
4040,0.171,0.026,0.949,0.170,1.576,-0.287,265.577,200,1,7,5
4041,0.171,0.026,0.949,0.170,1.576,-0.287,265.577,200,1,7,0
4042,0.182,0.027,1.038,0.184,0.355,-1.322,55.234,200,1,7,20
4043,0.166,0.025,1.022,0.163,0.816,-0.559,143.492,200,1,7,10
4044,0.181,0.027,1.267,0.175,0.645,0.737,105.362,200,1,7,25
4045,0.177,0.027,1.215,0.174,0.777,0.594,127.787,200,1,7,15
4046,0.196,0.029,0.928,0.191,1.661,0.298,248.851,200,1,9,30
4047,0.176,0.026,0.938,0.170,0.702,0.654,118.148,200,1,9,5
4048,0.176,0.026,0.938,0.170,0.702,0.654,118.148,200,1,9,0
4049,0.185,0.028,0.881,0.187,1.140,0.419,175.013,200,1,9,20
405,0.308,0.040,1.208,0.300,0.129,3.773,11.795,600,4,7,15
4050,0.171,0.026,0.866,0.170,0.188,2.477,31.491,200,1,9,10
4051,0.173,0.027,0.994,0.170,0.311,1.567,52.282,200,1,9,25
4052,0.199,0.029,1.077,0.198,0.310,1.525,44.797,200,1,9,15
4053,0.177,0.027,1.141,0.177,1.378,0.342,222.774,200,1,2,30
4054,0.209,0.029,1.181,0.210,0.140,3.284,18.767,200,1,2,5
4055,0.196,0.028,1.426,0.202,0.236,1.912,33.352,200,1,2,0
4056,0.161,0.025,1.096,0.162,1.427,0.321,252.329,200,1,2,20
4057,0.198,0.029,1.133,0.204,0.096,4.934,13.048,200,1,2,10
4058,0.163,0.025,0.956,0.163,0.222,2.106,38.915,200,1,2,25
4059,0.176,0.026,1.220,0.176,0.236,1.936,38.312,200,1,2,15
406,0.295,0.039,1.162,0.292,0.178,2.862,17.110,600,4,9,30
4060,0.283,0.038,1.122,0.279,0.247,2.007,25.129,200,10,8,30
4061,0.301,0.039,0.969,0.297,0.150,3.155,14.024,200,10,8,5
4062,0.301,0.039,0.969,0.297,0.150,3.155,14.024,200,10,8,0
4063,0.290,0.038,1.058,0.286,0.184,2.629,18.090,200,10,8,20
4064,0.298,0.039,0.955,0.296,0.145,3.292,13.558,200,10,8,10
4065,0.276,0.037,0.899,0.275,0.194,2.519,19.967,200,10,8,25
4066,0.291,0.038,0.859,0.290,0.161,2.973,15.572,200,10,8,15
4067,0.285,0.038,1.164,0.280,0.160,3.080,16.046,200,10,6,30
4068,0.311,0.040,0.950,0.307,0.151,3.106,13.658,200,10,6,5
4069,0.311,0.040,0.950,0.307,0.151,3.106,13.658,200,10,6,0
407,0.306,0.040,1.144,0.304,0.128,3.767,11.620,600,4,9,5
4070,0.297,0.039,0.990,0.295,0.188,2.529,17.923,200,10,6,20
4071,0.308,0.040,1.112,0.304,0.143,3.306,13.051,200,10,6,10
4072,0.285,0.038,0.967,0.281,0.143,3.405,14.220,200,10,6,25
4073,0.300,0.039,1.018,0.299,0.155,3.066,14.436,200,10,6,15
4074,0.286,0.039,1.084,0.273,0.226,2.254,23.483,200,10,10,30
4075,0.298,0.039,1.122,0.292,0.140,3.449,13.366,200,10,10,5
4076,0.298,0.039,1.122,0.292,0.140,3.449,13.366,200,10,10,0
4077,0.281,0.038,0.909,0.277,0.202,2.442,20.648,200,10,10,20
4078,0.298,0.039,1.122,0.292,0.140,3.449,13.366,200,10,10,10
4079,0.282,0.038,1.094,0.276,0.210,2.393,21.525,200,10,10,25
408,0.306,0.040,1.144,0.304,0.128,3.767,11.620,600,4,9,0
4080,0.281,0.037,0.997,0.279,0.147,3.345,14.723,200,10,10,15
4081,0.297,0.039,1.293,0.287,0.157,3.123,15.267,200,10,4,30
4082,0.316,0.041,0.944,0.312,0.145,3.219,12.922,200,10,4,5
4083,0.317,0.041,1.010,0.312,0.148,3.155,13.145,200,10,4,0
4084,0.298,0.039,1.059,0.297,0.178,2.654,16.830,200,10,4,20
4085,0.312,0.040,1.083,0.308,0.135,3.516,12.049,200,10,4,10
4086,0.290,0.038,0.979,0.290,0.154,3.136,14.828,200,10,4,25
4087,0.304,0.040,1.106,0.304,0.156,3.026,14.303,200,10,4,15
4088,0.294,0.039,1.193,0.289,0.163,2.992,15.761,200,10,3,30
4089,0.317,0.041,0.989,0.314,0.147,3.171,13.012,200,10,3,5
409,0.299,0.040,1.035,0.293,0.137,3.641,12.953,600,4,9,20
4090,0.318,0.041,0.978,0.314,0.148,3.142,13.112,200,10,3,0
4091,0.301,0.039,1.076,0.301,0.173,2.725,16.156,200,10,3,20
4092,0.313,0.041,0.944,0.312,0.143,3.291,12.695,200,10,3,10
4093,0.293,0.039,1.012,0.293,0.152,3.177,14.418,200,10,3,25
4094,0.307,0.040,0.957,0.306,0.165,2.840,15.103,200,10,3,15
4095,0.290,0.039,1.263,0.284,0.157,3.142,15.457,200,10,5,30
4096,0.311,0.040,0.962,0.309,0.144,3.248,12.924,200,10,5,5
4097,0.311,0.040,0.962,0.309,0.144,3.248,12.924,200,10,5,0
4098,0.299,0.039,0.985,0.297,0.181,2.619,17.146,200,10,5,20
4099,0.308,0.040,1.071,0.305,0.144,3.278,13.086,200,10,5,10
41,0.305,0.040,1.103,0.303,0.137,3.483,12.515,600,3,5,15
410,0.309,0.040,1.025,0.304,0.128,3.779,11.645,600,4,9,10
4100,0.289,0.038,1.002,0.285,0.152,3.198,14.850,200,10,5,25
4101,0.304,0.040,1.152,0.301,0.153,3.093,14.190,200,10,5,15
4102,0.301,0.040,1.016,0.296,0.154,3.149,14.535,200,10,1,30
4103,0.331,0.043,1.278,0.316,0.150,3.105,13.177,200,10,1,5
4104,0.328,0.042,1.133,0.317,0.149,3.111,13.082,200,10,1,0
4105,0.309,0.040,1.070,0.306,0.159,2.959,14.533,200,10,1,20
4106,0.315,0.041,0.968,0.313,0.146,3.214,12.886,200,10,1,10
4107,0.298,0.039,0.997,0.298,0.151,3.167,14.127,200,10,1,25
4108,0.311,0.040,0.987,0.312,0.154,3.048,13.732,200,10,1,15
4109,0.283,0.038,0.936,0.280,0.187,2.634,18.865,200,10,7,30
411,0.303,0.040,1.195,0.291,0.138,3.673,13.161,600,4,9,25
4110,0.306,0.040,0.883,0.303,0.160,2.919,14.763,200,10,7,5
4111,0.306,0.040,0.883,0.303,0.160,2.919,14.763,200,10,7,0
4112,0.297,0.039,0.920,0.290,0.181,2.644,17.547,200,10,7,20
4113,0.300,0.039,0.945,0.300,0.147,3.221,13.608,200,10,7,10
4114,0.287,0.038,1.052,0.279,0.161,3.044,16.161,200,10,7,25
4115,0.295,0.039,0.889,0.296,0.154,3.089,14.580,200,10,7,15
4116,0.277,0.037,1.169,0.274,0.227,2.215,23.502,200,10,9,30
4117,0.297,0.039,1.048,0.296,0.147,3.252,13.764,200,10,9,5
4118,0.297,0.039,1.048,0.296,0.147,3.252,13.764,200,10,9,0
4119,0.286,0.038,0.963,0.281,0.162,3.026,16.207,200,10,9,20
412,0.295,0.039,1.043,0.292,0.138,3.540,13.173,600,4,9,15
4120,0.297,0.039,1.045,0.295,0.144,3.316,13.619,200,10,9,10
4121,0.280,0.038,0.938,0.276,0.166,3.009,16.880,200,10,9,25
4122,0.297,0.039,1.114,0.284,0.164,2.953,16.161,200,10,9,15
4123,0.301,0.040,1.189,0.292,0.154,3.149,14.784,200,10,2,30
4124,0.318,0.041,0.994,0.314,0.151,3.071,13.413,200,10,2,5
4125,0.321,0.041,1.135,0.314,0.149,3.125,13.165,200,10,2,0
4126,0.304,0.040,1.067,0.302,0.163,2.894,15.091,200,10,2,20
4127,0.312,0.040,0.905,0.311,0.146,3.220,12.967,200,10,2,10
4128,0.295,0.039,1.091,0.295,0.157,3.060,14.808,200,10,2,25
4129,0.310,0.040,0.909,0.309,0.163,2.877,14.702,200,10,2,15
413,0.297,0.039,0.943,0.298,0.140,3.504,13.050,600,4,2,30
4130,0.289,0.039,1.159,0.284,0.229,2.168,22.790,200,9,8,30
4131,0.306,0.040,0.933,0.303,0.150,3.154,13.746,200,9,8,5
4132,0.306,0.040,0.933,0.303,0.150,3.154,13.746,200,9,8,0
4133,0.296,0.039,0.951,0.293,0.183,2.637,17.601,200,9,8,20
4134,0.304,0.040,0.946,0.303,0.147,3.244,13.438,200,9,8,10
4135,0.288,0.038,1.044,0.281,0.187,2.626,18.719,200,9,8,25
4136,0.297,0.039,0.775,0.297,0.161,2.982,15.143,200,9,8,15
4137,0.294,0.039,1.206,0.286,0.157,3.150,15.344,200,9,6,30
4138,0.313,0.041,1.126,0.313,0.145,3.239,12.841,200,9,6,5
4139,0.313,0.041,1.126,0.313,0.145,3.239,12.841,200,9,6,0
414,0.317,0.041,1.016,0.312,0.134,3.520,11.812,600,4,2,5
4140,0.303,0.040,0.937,0.302,0.183,2.596,17.069,200,9,6,20
4141,0.311,0.040,1.116,0.311,0.137,3.471,12.172,200,9,6,10
4142,0.290,0.038,0.949,0.288,0.142,3.434,13.759,200,9,6,25
4143,0.307,0.040,0.977,0.305,0.155,3.056,14.201,200,9,6,15
4144,0.286,0.039,1.076,0.278,0.217,2.357,22.084,200,9,10,30
4145,0.303,0.040,1.001,0.299,0.138,3.504,12.847,200,9,10,5
4146,0.303,0.040,1.001,0.299,0.138,3.504,12.847,200,9,10,0
4147,0.287,0.038,1.109,0.283,0.194,2.549,19.377,200,9,10,20
4148,0.303,0.040,1.001,0.299,0.138,3.504,12.847,200,9,10,10
4149,0.291,0.039,1.116,0.281,0.206,2.442,20.683,200,9,10,25
415,0.316,0.041,0.935,0.312,0.137,3.411,12.150,600,4,2,0
4150,0.294,0.039,0.912,0.286,0.145,3.400,14.144,200,9,10,15
4151,0.298,0.039,1.035,0.295,0.154,3.184,14.605,200,9,4,30
4152,0.319,0.041,1.090,0.317,0.142,3.308,12.366,200,9,4,5
4153,0.323,0.042,1.177,0.317,0.145,3.223,12.669,200,9,4,0
4154,0.304,0.040,1.097,0.304,0.175,2.709,16.144,200,9,4,20
4155,0.317,0.041,1.237,0.314,0.132,3.605,11.549,200,9,4,10
4156,0.303,0.040,1.087,0.297,0.155,3.120,14.550,200,9,4,25
4157,0.311,0.040,1.112,0.309,0.154,3.068,13.866,200,9,4,15
4158,0.302,0.040,1.050,0.296,0.161,3.035,15.179,200,9,3,30
4159,0.325,0.042,1.149,0.319,0.144,3.247,12.499,200,9,3,5
416,0.311,0.040,1.084,0.302,0.145,3.286,13.318,600,4,2,20
4160,0.327,0.042,1.200,0.320,0.147,3.185,12.702,200,9,3,0
4161,0.310,0.040,1.069,0.307,0.168,2.817,15.320,200,9,3,20
4162,0.320,0.041,1.110,0.317,0.141,3.346,12.294,200,9,3,10
4163,0.302,0.040,1.033,0.300,0.150,3.217,13.949,200,9,3,25
4164,0.313,0.041,1.006,0.312,0.162,2.896,14.518,200,9,3,15
4165,0.295,0.039,1.039,0.290,0.153,3.219,14.758,200,9,5,30
4166,0.317,0.041,1.132,0.315,0.142,3.319,12.416,200,9,5,5
4167,0.317,0.041,1.132,0.315,0.142,3.319,12.416,200,9,5,0
4168,0.310,0.040,1.055,0.303,0.177,2.683,16.380,200,9,5,20
4169,0.316,0.041,1.270,0.311,0.140,3.384,12.426,200,9,5,10
417,0.314,0.041,0.908,0.309,0.127,3.746,11.269,600,4,2,10
4170,0.295,0.039,0.990,0.292,0.153,3.164,14.641,200,9,5,25
4171,0.310,0.040,1.202,0.307,0.151,3.132,13.730,200,9,5,15
4172,0.310,0.041,1.140,0.302,0.152,3.199,13.988,200,9,1,30
4173,0.334,0.043,1.314,0.321,0.147,3.165,12.719,200,9,1,5
4174,0.330,0.042,1.269,0.322,0.150,3.104,12.898,200,9,1,0
4175,0.313,0.041,0.964,0.312,0.157,3.007,14.048,200,9,1,20
4176,0.325,0.042,1.106,0.318,0.141,3.320,12.303,200,9,1,10
4177,0.308,0.040,0.968,0.305,0.145,3.306,13.253,200,9,1,25
4178,0.323,0.042,1.132,0.317,0.153,3.074,13.403,200,9,1,15
4179,0.291,0.039,1.150,0.286,0.179,2.770,17.589,200,9,7,30
418,0.307,0.040,1.078,0.301,0.131,3.728,11.981,600,4,2,25
4180,0.310,0.040,1.094,0.308,0.154,3.037,13.940,200,9,7,5
4181,0.310,0.040,1.094,0.308,0.154,3.037,13.940,200,9,7,0
4182,0.300,0.039,0.909,0.297,0.179,2.679,16.923,200,9,7,20
